PatternConfig Name,Benchmark,Profiler,MemCellType,Cache Level,Design Target,Capacity,Word Width (bits),Optimization Target,Total Reads,Total Writes,Total Hits,Total Misses,Total Read Latency (ms),Total Write Latency (ms),Total Hit Latency (ms),Total Miss Latency (ms),Total Latency (ms),Total Read Energy (mJ),Total Write Energy (mJ),Total Hit Energy (mJ),Total Miss Energy (mJ),Total Energy (mJ),Cache Hit Latency (ns),Cache Miss Latency (ns),Cache Write Latency (ns),Cache Hit Energy (nJ),Cache Miss Energy (nJ),Cache Write Energy (nJ),Leakage Power (mW),Total Area (mm^2)
memsyspatternconfig_pop2_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,WriteDynamicEnergy,4030087,22946208,0,0,0.0,28370.789343512402,0.0,0.0,28370.789343512402,0.0,17.056603478255273,0.0,0.0,17.056603478255273,130.0161393366112,116.54421613212779,123.64042609355063,0.37003332620436635,0.37003332620436635,0.07433299427188697,3.9054937435614123,4.78021818323573
memsyspatternconfig_xalancbmk_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,WriteDynamicEnergy,6109886,337361,0,0,0.0,417.11457787346336,0.0,0.0,417.11457787346336,0.0,0.2507705328055806,0.0,0.0,0.2507705328055806,130.0161393366112,116.54421613212779,123.64042609355063,0.37003332620436635,0.37003332620436635,0.07433299427188697,3.9054937435614123,4.78021818323573
memsyspatternconfig_perlbench_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,WriteDynamicEnergy,799301,620770,1420071,0,1846.3214900388082,767.5226730609343,1846.3214900388082,0.0,2613.844163099742,5.254735955763607,0.46143692854159274,5.254735955763607,0.0,5.7161728843052,130.0161393366112,116.54421613212779,123.64042609355063,0.37003332620436635,0.37003332620436635,0.07433299427188697,3.9054937435614123,4.78021818323573
memsyspatternconfig_specrand_fr_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,WriteDynamicEnergy,8,13,21,0,0.027303389260688354,0.016073255392161583,0.027303389260688354,0.0,0.04337664465284993,7.770699850291694e-05,9.663289255345306e-06,7.770699850291694e-05,0.0,8.737028775826224e-05,130.0161393366112,116.54421613212779,123.64042609355063,0.37003332620436635,0.37003332620436635,0.07433299427188697,3.9054937435614123,4.78021818323573
memsyspatternconfig_specrand_ir_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,8MB,128,WriteDynamicEnergy,8,12,20,0,0.026003227867322242,0.014836851131226077,0.026003227867322242,0.0,0.040840078998548315,7.400666524087327e-05,8.919959312626438e-06,7.400666524087327e-05,0.0,8.292662455349971e-05,130.0161393366112,116.54421613212779,123.64042609355063,0.37003332620436635,0.37003332620436635,0.07433299427188697,3.9054937435614123,4.78021818323573
memsyspatternconfig_omnetpp_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,6789,2448,9237,0,0.658245145265841,0.33273900284620367,0.658245145265841,0.0,0.9909841481120447,0.027175639310717835,0.0054599338576280755,0.027175639310717835,0.0,0.03263557316834591,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_deepsjeng_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,5824,15574569,15580393,0,1110.2866789632883,2116.938953766093,1110.2866789632883,0.0,3227.2256327293817,45.83816612398322,34.73697573572902,45.83816612398322,0.0,80.57514185971223,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_blender_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,275359,804452,1079811,0,76.94926367377428,109.34336450883752,76.94926367377428,0.0,186.2926281826118,3.176849005060684,1.794221695929992,3.176849005060684,0.0,4.971070700990676,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_fotonik3d_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,8085,52510,0,0,0.0,7.137305980169181,0.0,0.0,7.137305980169181,0.0,0.11711647339217739,0.0,0.0,0.11711647339217739,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_wrf_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,2506442,3794119,0,0,0.0,515.707260106142,0.0,0.0,515.707260106142,0.0,8.462270746719762,0.0,0.0,8.462270746719762,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_leela_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,9037,70387,79424,0,5.659896331882014,9.56719779139532,5.659896331882014,0.0,15.227094123277332,0.23366872107983688,0.1569887109627726,0.23366872107983688,0.0,0.3906574320426095,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_mcf_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,33519188,441448,33960636,0,2420.095677940928,60.00284613090315,2420.095677940928,0.0,2480.098524071831,99.91360774045461,0.9845902294044928,99.91360774045461,0.0,100.8981979698591,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_bwaves_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,2212814,95528896,0,0,0.0,12984.554574362211,0.0,0.0,12984.554574362211,0.0,213.06431930238205,0.0,0.0,213.06431930238205,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_lbm_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,12288371,64084740,0,0,0.0,8710.576995612018,0.0,0.0,8710.576995612018,0.0,142.9323699686651,0.0,0.0,142.9323699686651,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_roms_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,39696,35125553,0,0,0.0,4774.363349526748,0.0,0.0,4774.363349526748,0.0,78.34280886136006,0.0,0.0,78.34280886136006,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_xz_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,19976762,33492157,0,0,0.0,4552.347599407067,0.0,0.0,4552.347599407067,0.0,74.69973936654213,0.0,0.0,74.69973936654213,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_x264_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,2526393,1522679,0,0,0.0,206.96678599463013,0.0,0.0,206.96678599463013,0.0,3.3961301578428347,0.0,0.0,3.3961301578428347,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_mcf_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,26930345,1110034,28040379,0,1998.2075726062833,150.87892413618582,1998.2075726062833,0.0,2149.086496742469,82.49596468981562,2.4757811355058505,82.49596468981562,0.0,84.97174582532148,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_bwaves_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,7534246,16845409,24379655,0,1737.3378312229177,2289.6750789201246,1737.3378312229177,0.0,4027.012910143042,71.72596197896921,37.57141296760322,71.72596197896921,0.0,109.29737494657243,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_lbm_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,8808533,22650710,31459243,0,2241.841937694965,3078.747818283715,2241.841937694965,0.0,5320.58975597868,92.55440519175325,50.519353933135136,92.55440519175325,0.0,143.0737591248884,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_leela_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,9052,70374,79426,0,5.660038855460074,9.565430795056674,5.660038855460074,0.0,15.225469650516747,0.23367460516326455,0.15695971621597965,0.23367460516326455,0.0,0.3906343213792442,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_roms_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,1152980,20175938,21328918,0,1519.9368547443123,2742.3698903622667,1519.9368547443123,0.0,4262.306745106579,62.75056646702146,44.99970874003466,62.75056646702146,0.0,107.75027520705612,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_xz_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,138335,623610,0,0,0.0,84.76281436475534,0.0,0.0,84.76281436475534,0.0,1.3908780036582697,0.0,0.0,1.3908780036582697,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_x264_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,2526461,1522659,0,0,0.0,206.96406753872452,0.0,0.0,206.96406753872452,0.0,3.3960855505400764,0.0,0.0,3.3960855505400764,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_omnetpp_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,6767,2460,9227,0,0.6575325273755457,0.33437007638956745,0.6575325273755457,0.0,0.9919026037651131,0.02714621889357946,0.005486698239283115,0.02714621889357946,0.0,0.03263291713286257,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_deepsjeng_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,5944,15574610,15580554,0,1110.298152111322,2116.9445266006996,1110.298152111322,0.0,3227.2426787120216,45.83863979269915,34.73706718069967,45.83863979269915,0.0,80.57570697339881,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_wrf_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,2475478,3772730,0,0,0.0,512.8000074378913,0.0,0.0,512.8000074378913,0.0,8.414565466784792,0.0,0.0,8.414565466784792,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_fotonik3d_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,1605,40845,42450,0,3.0250629443038815,5.5517665732243415,3.0250629443038815,0.0,8.576829517528223,0.12488967075240577,0.09109926405834098,0.12488967075240577,0.0,0.21598893481074677,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_xalancbmk_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,6079917,332638,0,0,0.0,45.213086776452414,0.0,0.0,45.213086776452414,0.0,0.7419041987474214,0.0,0.0,0.7419041987474214,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_perlbench_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,800264,624324,1424588,0,101.51868951001126,84.85986324058548,101.51868951001126,0.0,186.37855275059673,4.191197321032467,1.3924704843667444,4.191197321032467,0.0,5.5836678053992115,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_specrand_fs_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,8,13,0,0,0.0,0.0017669963386440556,0.0,0.0,0.0017669963386440556,0.0,2.899474679295955e-05,0.0,0.0,2.899474679295955e-05,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_specrand_is_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,8,12,20,0,0.001425235780590757,0.0016310735433637434,0.001425235780590757,0.0,0.0030563093239545005,5.8840834276751834e-05,2.6764381655039583e-05,5.8840834276751834e-05,0.0,8.560521593179141e-05,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_namd_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,14668,114443,129111,0,9.20068084339266,15.555412460264742,9.20068084339266,0.0,24.7560933036574,0.37984994771528535,0.2552496774789746,0.37984994771528535,0.0,0.63509962519426,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_cactuBSSN_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,134741,3338341,0,0,0.0,453.7566403188719,0.0,0.0,453.7566403188719,0.0,7.445719384888874,0.0,0.0,7.445719384888874,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_imagick_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,693102,2278525,0,0,0.0,309.7034871160728,0.0,0.0,309.7034871160728,0.0,5.081942725879089,0.0,0.0,5.081942725879089,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_exchange2_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,547,1263,1810,0,0.1289838381434635,0.171670490439034,0.1289838381434635,0.0,0.3006543285824975,0.00532509550204604,0.002816951169192916,0.00532509550204604,0.0,0.008142046671238957,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_nab_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,407803,290226,698029,0,49.74279533449928,39.44832918302382,49.74279533449928,0.0,89.1911245175231,2.0536304354683406,0.6473099525179599,2.0536304354683406,0.0,2.7009403879863005,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_cam4_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,274904,7861112,8136016,0,579.7870557329444,1068.5043170516037,579.7870557329444,0.0,1648.291372784548,23.93649845645007,17.533150150084296,23.93649845645007,0.0,41.46964860653436,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_povray_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,36077,44799,80876,0,5.763368449552902,6.089205305762696,5.763368449552902,0.0,11.852573755315598,0.23794056564832908,0.09991812781367652,0.23794056564832908,0.0,0.3378586934620056,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_cactuBSSN_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,177705,1392159,1569864,0,111.87131717306642,189.22614275464383,111.87131717306642,0.0,301.09745992771025,4.618605373051937,3.1050229000415213,4.618605373051937,0.0,7.723628273093459,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_imagick_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,399560,746234,1145794,0,81.65133029931029,101.43021121320831,81.65133029931029,0.0,183.08154151251858,3.3709737434648295,1.6643742983305674,3.3709737434648295,0.0,5.035348041795396,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_nab_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,5934,260972,0,0,0.0,35.47204372989357,0.0,0.0,35.47204372989357,0.0,0.5820628507732492,0.0,0.0,0.5820628507732492,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_exchange2_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,530,1263,1793,0,0.12777238772996136,0.171670490439034,0.12777238772996136,0.0,0.2994428781689954,0.005275080792910803,0.002816951169192916,0.005275080792910803,0.0,0.00809203196210372,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_cam4_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,275043,7861137,0,0,0.0,1068.5077151214857,0.0,0.0,1068.5077151214857,0.0,17.533205909212743,0.0,0.0,17.533205909212743,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_pop2_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,4030087,22946208,0,0,0.0,3118.912732443457,0.0,0.0,3118.912732443457,0.0,51.178422370660215,0.0,0.0,51.178422370660215,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_xalancbmk_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,6109886,337361,0,0,0.0,45.85505013856132,0.0,0.0,45.85505013856132,0.0,0.7524382132938174,0.0,0.0,0.7524382132938174,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_perlbench_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,799301,620770,1420071,0,101.19680000896484,84.37679362615926,101.19680000896484,0.0,185.5735936351241,4.177908118611063,1.384543766666577,4.177908118611063,0.0,5.56245188527764,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_specrand_fr_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,8,13,21,0,0.0014964975696202948,0.0017669963386440556,0.0014964975696202948,0.0,0.00326349390826435,6.178287599058943e-05,2.899474679295955e-05,6.178287599058943e-05,0.0,9.077762278354899e-05,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_specrand_ir_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,WriteEDP,8,12,20,0,0.001425235780590757,0.0016310735433637434,0.001425235780590757,0.0,0.0030563093239545005,5.8840834276751834e-05,2.6764381655039583e-05,5.8840834276751834e-05,0.0,8.560521593179141e-05,7.126178902953784,3.2436527845992225,13.592279528031195,0.29420417138375915,0.29420417138375915,0.22303651379199652,30.33861665927605,11.289849590106085
memsyspatternconfig_omnetpp_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,ReadLatency,6789,2448,9237,0,0.5769900349346991,0.30628200350088486,0.5769900349346991,0.0,0.883272038435584,0.03343276554665675,0.007076774231758878,0.03343276554665675,0.0,0.04050953977841563,6.246508984894437,3.018984041776758,12.511519750853138,0.36194398123478133,0.36194398123478133,0.28908391469603256,61.14326105242843,13.396450958335512
memsyspatternconfig_deepsjeng_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,ReadLatency,5824,15574569,15580393,0,973.2306486268639,1948.6152765452503,973.2306486268639,0.0,2921.845925172114,56.39229471622519,45.02357376223473,56.39229471622519,0.0,101.41586847845991,6.246508984894437,3.018984041776758,12.511519750853138,0.36194398123478133,0.36194398123478133,0.28908391469603256,61.14326105242843,13.396450958335512
memsyspatternconfig_blender_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,ReadLatency,275359,804452,1079811,0,67.45049113487846,100.64917086613309,67.45049113487846,0.0,168.09966200101155,3.908310923211105,2.325541333450528,3.908310923211105,0.0,6.233852256661633,6.246508984894437,3.018984041776758,12.511519750853138,0.36194398123478133,0.36194398123478133,0.28908391469603256,61.14326105242843,13.396450958335512
memsyspatternconfig_fotonik3d_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,ReadLatency,8085,52510,0,0,0.0,6.569799021172983,0.0,0.0,6.569799021172983,0.0,0.15179796360688672,0.0,0.0,0.15179796360688672,6.246508984894437,3.018984041776758,12.511519750853138,0.36194398123478133,0.36194398123478133,0.28908391469603256,61.14326105242843,13.396450958335512
memsyspatternconfig_wrf_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,ReadLatency,2506442,3794119,0,0,0.0,474.70194805587164,0.0,0.0,474.70194805587164,0.0,10.968187733425964,0.0,0.0,10.968187733425964,6.246508984894437,3.018984041776758,12.511519750853138,0.36194398123478133,0.36194398123478133,0.28908391469603256,61.14326105242843,13.396450958335512
memsyspatternconfig_leela_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,ReadLatency,9037,70387,79424,0,4.961227296162558,8.806483407033,4.961227296162558,0.0,13.767710703195558,0.2874703876559127,0.20347749503709647,0.2874703876559127,0.0,0.49094788269300915,6.246508984894437,3.018984041776758,12.511519750853138,0.36194398123478133,0.36194398123478133,0.28908391469603256,61.14326105242843,13.396450958335512
memsyspatternconfig_mcf_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,ReadLatency,33519188,441448,33960636,0,2121.354179067295,55.23185370974617,2121.354179067295,0.0,2176.586032777041,122.91847799105241,1.276155159747342,122.91847799105241,0.0,124.19463315079976,6.246508984894437,3.018984041776758,12.511519750853138,0.36194398123478133,0.36194398123478133,0.28908391469603256,61.14326105242843,13.396450958335512
memsyspatternconfig_bwaves_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,ReadLatency,2212814,95528896,0,0,0.0,11952.116690811954,0.0,0.0,11952.116690811954,0.0,276.1586722227017,0.0,0.0,276.1586722227017,6.246508984894437,3.018984041776758,12.511519750853138,0.36194398123478133,0.36194398123478133,0.28908391469603256,61.14326105242843,13.396450958335512
memsyspatternconfig_lbm_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,ReadLatency,12288371,64084740,0,0,0.0,8017.974902382883,0.0,0.0,8017.974902382883,0.0,185.25867511477426,0.0,0.0,185.25867511477426,6.246508984894437,3.018984041776758,12.511519750853138,0.36194398123478133,0.36194398123478133,0.28908391469603256,61.14326105242843,13.396450958335512
memsyspatternconfig_roms_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,ReadLatency,39696,35125553,0,0,0.0,4394.740501191387,0.0,0.0,4394.740501191387,0.0,101.54232367102972,0.0,0.0,101.54232367102972,6.246508984894437,3.018984041776758,12.511519750853138,0.36194398123478133,0.36194398123478133,0.28908391469603256,61.14326105242843,13.396450958335512
memsyspatternconfig_xz_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,ReadLatency,19976762,33492157,0,0,0.0,4190.3778380417425,0.0,0.0,4190.3778380417425,0.0,96.8204385717413,0.0,0.0,96.8204385717413,6.246508984894437,3.018984041776758,12.511519750853138,0.36194398123478133,0.36194398123478133,0.28908391469603256,61.14326105242843,13.396450958335512
memsyspatternconfig_x264_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,ReadLatency,2526393,1522679,0,0,0.0,190.51028382709308,0.0,0.0,190.51028382709308,0.0,4.401820061454402,0.0,0.0,4.401820061454402,6.246508984894437,3.018984041776758,12.511519750853138,0.36194398123478133,0.36194398123478133,0.28908391469603256,61.14326105242843,13.396450958335512
memsyspatternconfig_mcf_s_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,ReadLatency,26930345,1110034,28040379,0,1751.5447936334529,138.88212315118514,1751.5447936334529,0.0,1890.426916784638,101.49046410592159,3.2089297416569584,101.49046410592159,0.0,104.69939384757855,6.246508984894437,3.018984041776758,12.511519750853138,0.36194398123478133,0.36194398123478133,0.28908391469603256,61.14326105242843,13.396450958335512
memsyspatternconfig_bwaves_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,ReadLatency,7534246,16845409,24379655,0,1522.8773400612658,2107.616674146992,1522.8773400612658,0.0,3630.494014208258,88.24069391830443,48.6973677837578,88.24069391830443,0.0,136.9380617020622,6.246508984894437,3.018984041776758,12.511519750853138,0.36194398123478133,0.36194398123478133,0.28908391469603256,61.14326105242843,13.396450958335512
memsyspatternconfig_lbm_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,ReadLatency,8808533,22650710,31459243,0,1965.1044405747743,2833.9480553584667,1965.1044405747743,0.0,4799.0524959332415,113.86483658052427,65.47955917444573,113.86483658052427,0.0,179.34439575496998,6.246508984894437,3.018984041776758,12.511519750853138,0.36194398123478133,0.36194398123478133,0.28908391469603256,61.14326105242843,13.396450958335512
memsyspatternconfig_leela_r_l3,core_0,sniper,MRAM (Magnetoresistive),N/A,cache,16MB,128,ReadLatency,9052,70374,79426,0,4.961352226342256,8.804856909465387,4.961352226342256,0.0,13.766209135807642,0.28747762653553743,0.20343991412818596,0.28747762653553743,0.0,0.4909175406637234,6.246508984894437,3.018984041776758,12.511519750853138,0.36194398123478133,0.36194398123478133,0.28908391469603256,61.14326105242843,13.396450958335512
